Country,Category,Price (USD),Relative Cost (%) to Sweden
Ecuador,Coke/Pepsi (0.33 liter bottle),0.94,-60.2
Ecuador,Water (0.33 liter bottle),0.65,-60.2
Ecuador,"Milk (regular), (1 liter)",1.11,-60.2
Ecuador,Loaf of Fresh White Bread (500g),1.63,-60.2
Ecuador,"Rice (white), (1kg)",1.41,-60.2
Ecuador,Eggs (regular) (12),2.1,-60.2
Ecuador,Local Cheese (1kg),6.22,-60.2
Ecuador,Chicken Fillets (1kg),5.71,-60.2
Ecuador,Beef Round (1kg) (or Equivalent Back Leg Red Meat),7.03,-60.2
Ecuador,Apples (1kg),2.22,-60.2
Ecuador,Banana (1kg),1.19,-60.2
Ecuador,Oranges (1kg),1.39,-60.2
Ecuador,Tomato (1kg),1.31,-60.2
Ecuador,Potato (1kg),1.17,-60.2
Ecuador,Onion (1kg),1.07,-60.2
Ecuador,Lettuce (1 head),0.69,-60.2
Ecuador,Water (1.5 liter bottle),1.1,-60.2
Ecuador,Bottle of Wine (Mid-Range),10.0,-60.2
Ecuador,Domestic Beer (0.5 liter bottle),1.73,-60.2
Ecuador,Imported Beer (0.33 liter bottle),2.7,-60.2
Ecuador,Cigarettes 20 Pack (Marlboro),6.0,-60.2
Ecuador,One-way Ticket (Local Transport),0.35,-60.2
Ecuador,Monthly Pass (Regular Price),21.87,-60.2
Ecuador,Taxi Start (Normal Tariff),1.5,-60.2
Ecuador,Taxi 1km (Normal Tariff),1.5,-60.2
Ecuador,Taxi 1hour Waiting (Normal Tariff),10.0,-60.2
Ecuador,Gasoline (1 liter),0.65,-60.2
Ecuador,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),22000.0,-60.2
Ecuador,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),27446.63,-60.2
Ecuador,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",46.64,-60.2
Ecuador,Mobile Phone Monthly Plan with Calls and 10GB+ Data,13.27,-60.2
Ecuador,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",32.35,-60.2
Ecuador,"Fitness Club, Monthly Fee for 1 Adult",33.16,-60.2
Ecuador,Tennis Court Rent (1 Hour on Weekend),16.46,-60.2
Ecuador,"Cinema, International Release, 1 Seat",7.0,-60.2
Ecuador,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",251.72,-60.2
Ecuador,"International Primary School, Yearly for 1 Child",6385.0,-60.2
Ecuador,1 Pair of Jeans (Levis 501 Or Similar),54.53,-60.2
Ecuador,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",48.06,-60.2
Ecuador,1 Pair of Nike Running Shoes (Mid-Range),97.67,-60.2
Ecuador,1 Pair of Men Leather Business Shoes,81.76,-60.2
Ecuador,Apartment (1 bedroom) in City Centre,341.39,-60.2
Ecuador,Apartment (1 bedroom) Outside of Centre,277.84,-60.2
Ecuador,Apartment (3 bedrooms) in City Centre,590.1,-60.2
Ecuador,Apartment (3 bedrooms) Outside of Centre,476.96,-60.2
Ecuador,Price per Square Meter to Buy Apartment in City Centre,1247.67,-60.2
Ecuador,Price per Square Meter to Buy Apartment Outside of Centre,1134.03,-60.2
Ecuador,Average Monthly Net Salary (After Tax),505.55,-60.2
Ecuador,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",9.94,-60.2
Egypt,"Meal, Inexpensive Restaurant",4.1,-81.3
Egypt,"Meal for 2 People, Mid-range Restaurant, Three-course",18.44,-81.3
Egypt,McMeal at McDonalds (or Equivalent Combo Meal),4.51,-81.3
Egypt,Domestic Beer (0.5 liter draught),1.43,-81.3
Egypt,Imported Beer (0.33 liter bottle),2.97,-81.3
Egypt,Cappuccino (regular),1.44,-81.3
Egypt,Coke/Pepsi (0.33 liter bottle),0.33,-81.3
Egypt,Water (0.33 liter bottle),0.12,-81.3
Egypt,"Milk (regular), (1 liter)",0.9,-81.3
Egypt,Loaf of Fresh White Bread (500g),0.65,-81.3
Egypt,"Rice (white), (1kg)",0.74,-81.3
Egypt,Eggs (regular) (12),1.46,-81.3
Egypt,Local Cheese (1kg),3.38,-81.3
Egypt,Chicken Fillets (1kg),4.51,-81.3
Egypt,Beef Round (1kg) (or Equivalent Back Leg Red Meat),8.84,-81.3
Egypt,Apples (1kg),1.48,-81.3
Egypt,Banana (1kg),0.5,-81.3
Egypt,Oranges (1kg),0.35,-81.3
Egypt,Tomato (1kg),0.39,-81.3
Egypt,Potato (1kg),0.47,-81.3
Egypt,Onion (1kg),0.48,-81.3
Egypt,Lettuce (1 head),0.22,-81.3
Egypt,Water (1.5 liter bottle),0.19,-81.3
Egypt,Bottle of Wine (Mid-Range),6.15,-81.3
Egypt,Domestic Beer (0.5 liter bottle),1.27,-81.3
Egypt,Imported Beer (0.33 liter bottle),1.6,-81.3
Egypt,Cigarettes 20 Pack (Marlboro),1.84,-81.3
Egypt,One-way Ticket (Local Transport),0.2,-81.3
Egypt,Monthly Pass (Regular Price),6.15,-81.3
Egypt,Taxi Start (Normal Tariff),0.41,-81.3
Egypt,Taxi 1km (Normal Tariff),0.31,-81.3
Egypt,Taxi 1hour Waiting (Normal Tariff),1.23,-81.3
Egypt,Gasoline (1 liter),0.27,-81.3
Egypt,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),34824.14,-81.3
Egypt,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),32154.0,-81.3
Egypt,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",17.32,-81.3
Egypt,Mobile Phone Monthly Plan with Calls and 10GB+ Data,6.34,-81.3
Egypt,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",9.29,-81.3
Egypt,"Fitness Club, Monthly Fee for 1 Adult",16.41,-81.3
Egypt,Tennis Court Rent (1 Hour on Weekend),7.19,-81.3
Egypt,"Cinema, International Release, 1 Seat",3.07,-81.3
Egypt,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",79.84,-81.3
Egypt,"International Primary School, Yearly for 1 Child",1760.57,-81.3
Egypt,1 Pair of Jeans (Levis 501 Or Similar),28.66,-81.3
Egypt,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",50.63,-81.3
Egypt,1 Pair of Nike Running Shoes (Mid-Range),98.48,-81.3
Egypt,1 Pair of Men Leather Business Shoes,43.05,-81.3
Egypt,Apartment (1 bedroom) in City Centre,172.8,-81.3
Egypt,Apartment (1 bedroom) Outside of Centre,98.41,-81.3
Egypt,Apartment (3 bedrooms) in City Centre,310.28,-81.3
Egypt,Apartment (3 bedrooms) Outside of Centre,209.52,-81.3
Egypt,Price per Square Meter to Buy Apartment in City Centre,607.02,-81.3
Egypt,Price per Square Meter to Buy Apartment Outside of Centre,356.65,-81.3
Egypt,Average Monthly Net Salary (After Tax),141.54,-81.3
Egypt,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",14.37,-81.3
El Salvador,"Meal, Inexpensive Restaurant",8.0,-25.0
El Salvador,"Meal for 2 People, Mid-range Restaurant, Three-course",32.5,-25.0
El Salvador,McMeal at McDonalds (or Equivalent Combo Meal),7.0,-25.0
El Salvador,Domestic Beer (0.5 liter draught),2.0,-25.0
El Salvador,Imported Beer (0.33 liter bottle),3.5,-25.0
El Salvador,Cappuccino (regular),3.47,-25.0
El Salvador,Coke/Pepsi (0.33 liter bottle),1.07,-25.0
El Salvador,Water (0.33 liter bottle),0.89,-25.0
El Salvador,"Milk (regular), (1 liter)",2.05,-25.0
El Salvador,Loaf of Fresh White Bread (500g),2.01,-25.0
El Salvador,"Rice (white), (1kg)",1.74,-25.0
El Salvador,Eggs (regular) (12),2.55,-25.0
El Salvador,Local Cheese (1kg),6.78,-25.0
El Salvador,Chicken Fillets (1kg),5.35,-25.0
El Salvador,Beef Round (1kg) (or Equivalent Back Leg Red Meat),9.13,-25.0
El Salvador,Apples (1kg),3.25,-25.0
El Salvador,Banana (1kg),1.87,-25.0
El Salvador,Oranges (1kg),2.55,-25.0
El Salvador,Tomato (1kg),2.71,-25.0
El Salvador,Potato (1kg),2.45,-25.0
El Salvador,Onion (1kg),2.18,-25.0
El Salvador,Lettuce (1 head),0.96,-25.0
El Salvador,Water (1.5 liter bottle),1.09,-25.0
El Salvador,Bottle of Wine (Mid-Range),12.0,-25.0
El Salvador,Domestic Beer (0.5 liter bottle),1.55,-25.0
El Salvador,Imported Beer (0.33 liter bottle),2.41,-25.0
El Salvador,Cigarettes 20 Pack (Marlboro),4.0,-25.0
El Salvador,One-way Ticket (Local Transport),0.35,-25.0
El Salvador,Monthly Pass (Regular Price),28.75,-25.0
El Salvador,Taxi Start (Normal Tariff),6.0,-25.0
El Salvador,Taxi 1km (Normal Tariff),3.0,-25.0
El Salvador,Taxi 1hour Waiting (Normal Tariff),10.0,-25.0
El Salvador,Gasoline (1 liter),1.05,-25.0
El Salvador,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),21562.5,-25.0
El Salvador,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),25723.89,-25.0
El Salvador,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",89.98,-25.0
El Salvador,Mobile Phone Monthly Plan with Calls and 10GB+ Data,19.0,-25.0
El Salvador,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",41.73,-25.0
El Salvador,"Fitness Club, Monthly Fee for 1 Adult",30.77,-25.0
El Salvador,Tennis Court Rent (1 Hour on Weekend),19.22,-25.0
El Salvador,"Cinema, International Release, 1 Seat",5.0,-25.0
El Salvador,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",146.5,-25.0
El Salvador,"International Primary School, Yearly for 1 Child",4392.86,-25.0
El Salvador,1 Pair of Jeans (Levis 501 Or Similar),64.93,-25.0
El Salvador,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",45.62,-25.0
El Salvador,1 Pair of Nike Running Shoes (Mid-Range),108.75,-25.0
El Salvador,1 Pair of Men Leather Business Shoes,100.62,-25.0
El Salvador,Apartment (1 bedroom) in City Centre,721.24,-25.0
El Salvador,Apartment (1 bedroom) Outside of Centre,612.01,-25.0
El Salvador,Apartment (3 bedrooms) in City Centre,1042.5,-25.0
El Salvador,Apartment (3 bedrooms) Outside of Centre,801.57,-25.0
El Salvador,Price per Square Meter to Buy Apartment in City Centre,2028.91,-25.0
El Salvador,Price per Square Meter to Buy Apartment Outside of Centre,1219.78,-25.0
El Salvador,Average Monthly Net Salary (After Tax),511.67,-25.0
El Salvador,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",9.75,-25.0
Equatorial Guinea,"Meal, Inexpensive Restaurant",13.16,-63.5
Equatorial Guinea,"Meal for 2 People, Mid-range Restaurant, Three-course",41.11,-63.5
Equatorial Guinea,McMeal at McDonalds (or Equivalent Combo Meal),16.45,-63.5
Equatorial Guinea,Domestic Beer (0.5 liter draught),2.47,-63.5
Equatorial Guinea,Imported Beer (0.33 liter bottle),4.52,-63.5
Equatorial Guinea,Cappuccino (regular),4.52,-63.5
Equatorial Guinea,Coke/Pepsi (0.33 liter bottle),1.18,-63.5
Equatorial Guinea,Water (0.33 liter bottle),1.1,-63.5
Equatorial Guinea,"Milk (regular), (1 liter)",2.55,-63.5
Equatorial Guinea,Loaf of Fresh White Bread (500g),3.17,-63.5
Equatorial Guinea,"Rice (white), (1kg)",2.14,-63.5
Equatorial Guinea,Eggs (regular) (12),2.63,-63.5
Equatorial Guinea,Local Cheese (1kg),8.31,-63.5
Equatorial Guinea,Chicken Fillets (1kg),6.56,-63.5
Equatorial Guinea,Beef Round (1kg) (or Equivalent Back Leg Red Meat),8.2,-63.5
Equatorial Guinea,Apples (1kg),6.3,-63.5
Equatorial Guinea,Banana (1kg),2.47,-63.5
Equatorial Guinea,Oranges (1kg),6.03,-63.5
Equatorial Guinea,Tomato (1kg),3.56,-63.5
Equatorial Guinea,Potato (1kg),3.29,-63.5
Equatorial Guinea,Onion (1kg),3.56,-63.5
Equatorial Guinea,Lettuce (1 head),0.86,-63.5
Equatorial Guinea,Water (1.5 liter bottle),1.89,-63.5
Equatorial Guinea,Bottle of Wine (Mid-Range),5.34,-63.5
Equatorial Guinea,Domestic Beer (0.5 liter bottle),2.36,-63.5
Equatorial Guinea,Imported Beer (0.33 liter bottle),0.58,-63.5
Equatorial Guinea,Cigarettes 20 Pack (Marlboro),4.73,-63.5
Equatorial Guinea,One-way Ticket (Local Transport),1.23,-63.5
Equatorial Guinea,Monthly Pass (Regular Price),26.45,-63.5
Equatorial Guinea,Taxi Start (Normal Tariff),0.82,-63.5
Equatorial Guinea,Taxi 1km (Normal Tariff),0.82,-63.5
Equatorial Guinea,Taxi 1hour Waiting (Normal Tariff),8.22,-63.5
Equatorial Guinea,Gasoline (1 liter),1.04,-63.5
Equatorial Guinea,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),33123.0,-63.5
Equatorial Guinea,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),29444.0,-63.5
Equatorial Guinea,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",146.37,-63.5
Equatorial Guinea,Mobile Phone Monthly Plan with Calls and 10GB+ Data,17.55,-63.5
Equatorial Guinea,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",131.57,-63.5
Equatorial Guinea,"Fitness Club, Monthly Fee for 1 Adult",98.67,-63.5
Equatorial Guinea,Tennis Court Rent (1 Hour on Weekend),14.66,-63.5
Equatorial Guinea,"Cinema, International Release, 1 Seat",5.4,-63.5
Equatorial Guinea,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",65.78,-63.5
Equatorial Guinea,"International Primary School, Yearly for 1 Child",328.92,-63.5
Equatorial Guinea,1 Pair of Jeans (Levis 501 Or Similar),54.82,-63.5
Equatorial Guinea,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",95.93,-63.5
Equatorial Guinea,1 Pair of Nike Running Shoes (Mid-Range),183.64,-63.5
Equatorial Guinea,1 Pair of Men Leather Business Shoes,126.08,-63.5
Equatorial Guinea,Apartment (1 bedroom) in City Centre,328.92,-63.5
Equatorial Guinea,Apartment (1 bedroom) Outside of Centre,175.42,-63.5
Equatorial Guinea,Apartment (3 bedrooms) in City Centre,685.24,-63.5
Equatorial Guinea,Apartment (3 bedrooms) Outside of Centre,356.33,-63.5
Equatorial Guinea,Price per Square Meter to Buy Apartment in City Centre,849.0,-63.5
Equatorial Guinea,Price per Square Meter to Buy Apartment Outside of Centre,645.0,-63.5
Equatorial Guinea,Average Monthly Net Salary (After Tax),534.49,-63.5
Equatorial Guinea,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",6.8,-63.5
Eritrea,"Meal, Inexpensive Restaurant",18.14,-46.9
Eritrea,"Meal for 2 People, Mid-range Restaurant, Three-course",30.0,-46.9
Eritrea,McMeal at McDonalds (or Equivalent Combo Meal),5.5,-46.9
Eritrea,Domestic Beer (0.5 liter draught),1.0,-46.9
Eritrea,Imported Beer (0.33 liter bottle),2.0,-46.9
Eritrea,Cappuccino (regular),0.77,-46.9
Eritrea,Coke/Pepsi (0.33 liter bottle),1.83,-46.9
Eritrea,Water (0.33 liter bottle),1.33,-46.9
Eritrea,"Milk (regular), (1 liter)",1.62,-46.9
Eritrea,Loaf of Fresh White Bread (500g),0.5,-46.9
Eritrea,"Rice (white), (1kg)",1.98,-46.9
Eritrea,Eggs (regular) (12),4.52,-46.9
Eritrea,Local Cheese (1kg),3.0,-46.9
Eritrea,Chicken Fillets (1kg),26.83,-46.9
Eritrea,Beef Round (1kg) (or Equivalent Back Leg Red Meat),10.0,-46.9
Eritrea,Apples (1kg),12.22,-46.9
Eritrea,Banana (1kg),1.28,-46.9
Eritrea,Oranges (1kg),1.89,-46.9
Eritrea,Tomato (1kg),1.22,-46.9
Eritrea,Potato (1kg),1.76,-46.9
Eritrea,Onion (1kg),1.07,-46.9
Eritrea,Lettuce (1 head),0.67,-46.9
Eritrea,Water (1.5 liter bottle),2.14,-46.9
Eritrea,Bottle of Wine (Mid-Range),12.0,-46.9
Eritrea,Domestic Beer (0.5 liter bottle),1.0,-46.9
Eritrea,Imported Beer (0.33 liter bottle),1.17,-46.9
Eritrea,Cigarettes 20 Pack (Marlboro),2.0,-46.9
Eritrea,One-way Ticket (Local Transport),0.13,-46.9
Eritrea,Monthly Pass (Regular Price),8.0,-46.9
Eritrea,Taxi Start (Normal Tariff),0.67,-46.9
Eritrea,Taxi 1km (Normal Tariff),0.63,-46.9
Eritrea,Taxi 1hour Waiting (Normal Tariff),8.33,-46.9
Eritrea,Gasoline (1 liter),2.33,-46.9
Eritrea,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),66666.0,-46.9
Eritrea,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),70000.0,-46.9
Eritrea,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",27.5,-46.9
Eritrea,Mobile Phone Monthly Plan with Calls and 10GB+ Data,67.99,-46.9
Eritrea,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",200.0,-46.9
Eritrea,"Fitness Club, Monthly Fee for 1 Adult",27.0,-46.9
Eritrea,Tennis Court Rent (1 Hour on Weekend),7.5,-46.9
Eritrea,"Cinema, International Release, 1 Seat",1.1,-46.9
Eritrea,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",25.0,-46.9
Eritrea,"International Primary School, Yearly for 1 Child",1675.0,-46.9
Eritrea,1 Pair of Jeans (Levis 501 Or Similar),82.5,-46.9
Eritrea,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",75.0,-46.9
Eritrea,1 Pair of Nike Running Shoes (Mid-Range),200.0,-46.9
Eritrea,1 Pair of Men Leather Business Shoes,95.0,-46.9
Eritrea,Apartment (1 bedroom) in City Centre,475.0,-46.9
Eritrea,Apartment (1 bedroom) Outside of Centre,400.0,-46.9
Eritrea,Apartment (3 bedrooms) in City Centre,725.0,-46.9
Eritrea,Apartment (3 bedrooms) Outside of Centre,650.0,-46.9
Eritrea,Price per Square Meter to Buy Apartment in City Centre,611.07,-46.9
Eritrea,Price per Square Meter to Buy Apartment Outside of Centre,1468.75,-46.9
Eritrea,Average Monthly Net Salary (After Tax),1060.0,-46.9
Eritrea,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",12.0,-46.9
Estonia,"Meal, Inexpensive Restaurant",13.75,-26.9
Estonia,"Meal for 2 People, Mid-range Restaurant, Three-course",64.73,-26.9
Estonia,McMeal at McDonalds (or Equivalent Combo Meal),9.57,-26.9
Estonia,Domestic Beer (0.5 liter draught),5.39,-26.9
Estonia,Imported Beer (0.33 liter bottle),5.39,-26.9
Estonia,Cappuccino (regular),3.7,-26.9
Estonia,Coke/Pepsi (0.33 liter bottle),2.28,-26.9
Estonia,Water (0.33 liter bottle),1.99,-26.9
Estonia,"Milk (regular), (1 liter)",1.13,-26.9
Estonia,Loaf of Fresh White Bread (500g),1.26,-26.9
Estonia,"Rice (white), (1kg)",2.26,-26.9
Estonia,Eggs (regular) (12),2.68,-26.9
Estonia,Local Cheese (1kg),10.91,-26.9
Estonia,Chicken Fillets (1kg),7.7,-26.9
Estonia,Beef Round (1kg) (or Equivalent Back Leg Red Meat),16.64,-26.9
Estonia,Apples (1kg),1.86,-26.9
Estonia,Banana (1kg),1.37,-26.9
Estonia,Oranges (1kg),2.26,-26.9
Estonia,Tomato (1kg),2.8,-26.9
Estonia,Potato (1kg),1.01,-26.9
Estonia,Onion (1kg),1.0,-26.9
Estonia,Lettuce (1 head),1.85,-26.9
Estonia,Water (1.5 liter bottle),1.06,-26.9
Estonia,Bottle of Wine (Mid-Range),8.63,-26.9
Estonia,Domestic Beer (0.5 liter bottle),1.7,-26.9
Estonia,Imported Beer (0.33 liter bottle),2.11,-26.9
Estonia,Cigarettes 20 Pack (Marlboro),5.93,-26.9
Estonia,One-way Ticket (Local Transport),2.16,-26.9
Estonia,Monthly Pass (Regular Price),32.36,-26.9
Estonia,Taxi Start (Normal Tariff),3.24,-26.9
Estonia,Taxi 1km (Normal Tariff),0.86,-26.9
Estonia,Taxi 1hour Waiting (Normal Tariff),15.1,-26.9
Estonia,Gasoline (1 liter),1.85,-26.9
Estonia,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),29126.87,-26.9
Estonia,Toyota Corolla Sedan 1.6l 97kW Comfort (Or Equivalent New Car),29126.87,-26.9
Estonia,"Basic (Electricity, Heating, Cooling, Water, Garbage) for 85m2 Apartment",295.69,-26.9
Estonia,Mobile Phone Monthly Plan with Calls and 10GB+ Data,18.13,-26.9
Estonia,"Internet (60 Mbps or More, Unlimited Data, Cable/ADSL)",29.35,-26.9
Estonia,"Fitness Club, Monthly Fee for 1 Adult",48.8,-26.9
Estonia,Tennis Court Rent (1 Hour on Weekend),27.02,-26.9
Estonia,"Cinema, International Release, 1 Seat",10.79,-26.9
Estonia,"Preschool (or Kindergarten), Full Day, Private, Monthly for 1 Child",368.75,-26.9
Estonia,"International Primary School, Yearly for 1 Child",8513.3,-26.9
Estonia,1 Pair of Jeans (Levis 501 Or Similar),93.38,-26.9
Estonia,"1 Summer Dress in a Chain Store (Zara, H&M, ...)",35.85,-26.9
Estonia,1 Pair of Nike Running Shoes (Mid-Range),85.28,-26.9
Estonia,1 Pair of Men Leather Business Shoes,106.78,-26.9
Estonia,Apartment (1 bedroom) in City Centre,648.09,-26.9
Estonia,Apartment (1 bedroom) Outside of Centre,470.18,-26.9
Estonia,Apartment (3 bedrooms) in City Centre,1141.17,-26.9
Estonia,Apartment (3 bedrooms) Outside of Centre,834.6,-26.9
Estonia,Price per Square Meter to Buy Apartment in City Centre,4135.6,-26.9
Estonia,Price per Square Meter to Buy Apartment Outside of Centre,2896.61,-26.9
Estonia,Average Monthly Net Salary (After Tax),1556.86,-26.9
Estonia,"Mortgage Interest Rate in Percentages (%), Yearly, for 20 Years Fixed-Rate",5.13,-26.9
Eswatini,"Meal, Inexpensive Restaurant",1.69,-73.6
Eswatini,"Meal for 2 People, Mid-range Restaurant, Three-course",28.23,-73.6
Eswatini,McMeal at McDonalds (or Equivalent Combo Meal),2.37,-73.6
Eswatini,Domestic Beer (0.5 liter draught),1.69,-73.6
Eswatini,Imported Beer (0.33 liter bottle),1.69,-73.6
Eswatini,Cappuccino (regular),1.65,-73.6
Eswatini,Coke/Pepsi (0.33 liter bottle),0.86,-73.6
Eswatini,Water (0.33 liter bottle),0.51,-73.6
Eswatini,"Milk (regular), (1 liter)",1.04,-73.6
Eswatini,Loaf of Fresh White Bread (500g),0.78,-73.6
Eswatini,"Rice (white), (1kg)",1.26,-73.6
Eswatini,Eggs (regular) (12),1.64,-73.6
Eswatini,Local Cheese (1kg),8.9,-73.6
Eswatini,Chicken Fillets (1kg),4.21,-73.6
Eswatini,Beef Round (1kg) (or Equivalent Back Leg Red Meat),4.59,-73.6
Eswatini,Apples (1kg),1.42,-73.6
Eswatini,Banana (1kg),0.69,-73.6
Eswatini,Oranges (1kg),1.02,-73.6
Eswatini,Tomato (1kg),1.26,-73.6
Eswatini,Potato (1kg),0.8,-73.6
Eswatini,Onion (1kg),1.0,-73.6
Eswatini,Lettuce (1 head),0.56,-73.6
Eswatini,Water (1.5 liter bottle),0.72,-73.6
Eswatini,Bottle of Wine (Mid-Range),5.05,-73.6
Eswatini,Domestic Beer (0.5 liter bottle),0.98,-73.6
Eswatini,Imported Beer (0.33 liter bottle),1.77,-73.6
Eswatini,Cigarettes 20 Pack (Marlboro),2.71,-73.6
Eswatini,One-way Ticket (Local Transport),0.9,-73.6
Eswatini,Monthly Pass (Regular Price),29.64,-73.6
Eswatini,Taxi Start (Normal Tariff),2.83,-73.6
Eswatini,Taxi 1km (Normal Tariff),2.83,-73.6
Eswatini,Taxi 1hour Waiting (Normal Tariff),3.39,-73.6
Eswatini,Gasoline (1 liter),1.26,-73.6
Eswatini,Volkswagen Golf 1.4 90 KW Trendline (Or Equivalent New Car),16936.05,-73.6
